,target,word_count,stop_word_count,url_count,mean_word_length,char_count,punctuation_count,vector
3701,0,14,6,0,5.357142857142857,88,1,[0. 0. 0. ... 0. 0. 0.]
1664,0,3,0,0,5.333333333333333,18,1,[0. 0. 0. ... 0. 0. 0.]
979,0,20,0,2,6.0,139,12,[0. 0. 0. ... 0. 0. 0.]
2294,0,17,2,1,7.117647058823529,137,9,[0. 0. 0. ... 0. 0. 0.]
6464,1,12,4,1,5.833333333333333,81,8,[0. 0. 0. ... 0. 0. 0.]
7508,1,13,3,1,7.153846153846154,105,6,[0. 0. 0. ... 0. 0. 0.]
1969,1,17,3,1,7.117647058823529,137,12,[0. 0. 0. ... 0. 0. 0.]
5181,0,21,9,0,5.476190476190476,135,3,[0. 0. 0. ... 0. 0. 0.]
5388,0,12,3,0,5.333333333333333,75,0,[0. 0. 0. ... 0. 0. 0.]
7065,0,22,9,1,5.363636363636363,139,5,[0. 0. 0. ... 0. 0. 0.]
2962,0,16,3,1,7.6875,138,9,[0. 0. 0. ... 0. 0. 0.]
4880,1,12,4,1,6.583333333333333,90,5,[0. 0. 0. ... 0. 0. 0.]
4729,0,19,2,2,6.315789473684211,139,13,[0. 0. 0. ... 0. 0. 0.]
2438,1,6,2,0,6.333333333333333,43,1,[0. 0. 0. ... 0. 0. 0.]
3682,0,23,4,0,5.0,138,11,[0. 0. 0. ... 0. 0. 0.]
3771,0,17,8,0,5.117647058823529,104,5,[0. 0. 0. ... 0. 0. 0.]
7475,1,7,1,1,8.142857142857142,63,5,[0. 0. 0. ... 0. 0. 0.]
6079,0,19,10,1,5.789473684210527,128,13,[0. 0. 0. ... 0. 0. 0.]
6168,0,24,9,0,4.916666666666667,141,4,[0. 0. 0. ... 0. 0. 0.]
1585,0,13,5,1,4.615384615384615,72,5,[0. 0. 0. ... 0. 0. 0.]
1595,0,21,4,1,5.571428571428571,137,18,[0. 0. 0. ... 0. 0. 0.]
505,1,18,4,1,5.833333333333333,122,9,[0. 0. 0. ... 0. 0. 0.]
3865,0,10,3,0,6.0,69,4,[0. 0. 0. ... 0. 0. 0.]
4153,0,28,8,0,4.178571428571429,144,3,[0. 0. 0. ... 0. 0. 0.]
5930,0,21,8,0,4.666666666666667,118,6,[0. 0. 0. ... 0. 0. 0.]
5894,1,14,8,1,5.571428571428571,91,5,[0. 0. 0. ... 0. 0. 0.]
2408,1,19,10,1,5.894736842105263,130,8,[0. 0. 0. ... 0. 0. 0.]
211,0,6,2,0,6.333333333333333,43,2,[0. 0. 0. ... 0. 0. 0.]
3370,1,23,6,0,5.086956521739131,139,3,[0. 0. 0. ... 0. 0. 0.]
3565,1,11,0,2,9.545454545454543,115,12,[0. 0. 0. ... 0. 0. 0.]
97,1,21,9,0,5.523809523809524,136,8,[0. 0. 0. ... 0. 0. 0.]
2154,1,18,8,0,5.611111111111111,118,7,[0. 0. 0. ... 0. 0. 0.]
6152,0,28,14,0,4.142857142857143,143,6,[0. 0. 0. ... 0. 0. 0.]
4340,1,12,3,2,8.916666666666666,118,16,[0. 0. 0. ... 0. 0. 0.]
6507,0,14,3,1,6.5,104,9,[0. 0. 0. ... 0. 0. 0.]
1309,1,18,5,1,6.777777777777778,139,8,[0. 0. 0. ... 0. 0. 0.]
7577,0,21,9,0,4.142857142857143,107,8,[0. 0. 0. ... 0. 0. 0.]
4633,0,19,8,2,6.2631578947368425,137,11,[0. 0. 0. ... 0. 0. 0.]
7093,1,18,5,1,6.5,134,6,[0. 0. 0. ... 0. 0. 0.]
2794,1,19,3,0,5.526315789473684,123,10,[0. 0. 0. ... 0. 0. 0.]
6841,0,17,3,1,7.0588235294117645,136,11,[0. 0. 0. ... 0. 0. 0.]
467,1,18,3,1,6.722222222222222,138,13,[0. 0. 0. ... 0. 0. 0.]
1988,0,25,11,0,4.6,139,4,[0. 0. 0. ... 0. 0. 0.]
6613,1,12,4,1,6.583333333333333,90,6,[0. 0. 0. ... 0. 0. 0.]
924,0,6,2,0,4.5,32,1,[0. 0. 0. ... 0. 0. 0.]
4752,1,16,5,0,5.625,105,4,[0. 0. 0. ... 0. 0. 0.]
3322,1,10,5,0,3.4,43,0,[0. 0. 0. ... 0. 0. 0.]
6718,1,12,4,0,5.583333333333333,78,2,[0. 0. 0. ... 0. 0. 0.]
2217,0,15,5,1,7.133333333333334,121,13,[0. 0. 0. ... 0. 0. 0.]
3768,1,7,3,0,3.4285714285714284,30,1,[0. 0. 0. ... 0. 0. 0.]
5489,0,17,3,1,7.0588235294117645,136,10,[0. 0. 0. ... 0. 0. 0.]
6395,1,18,3,1,5.555555555555555,117,6,[0. 0. 0. ... 0. 0. 0.]
4661,1,26,13,0,4.461538461538462,141,6,[0. 0. 0. ... 0. 0. 0.]
1084,0,6,2,0,6.333333333333333,43,2,[0. 0. 0. ... 0. 0. 0.]
3517,0,20,5,0,5.55,130,5,[0. 0. 0. ... 0. 0. 0.]
2854,1,5,0,1,9.8,53,8,[0. 0. 0. ... 0. 0. 0.]
568,0,5,2,1,7.8,44,5,[0. 0. 0. ... 0. 0. 0.]
5177,0,13,1,1,7.538461538461538,110,6,[0. 0. 0. ... 0. 0. 0.]
6121,0,5,0,0,6.4,36,3,[0. 0. 0. ... 0. 0. 0.]
150,0,22,11,0,4.7727272727272725,126,5,[0. 0. 0. ... 0. 0. 0.]
5252,1,14,1,0,5.785714285714286,94,3,[0. 0. 0. ... 0. 0. 0.]
4130,1,5,2,0,5.8,33,1,[0. 0. 0. ... 0. 0. 0.]
6148,0,27,13,0,3.851851851851852,130,5,[0. 0. 0. ... 0. 0. 0.]
2849,0,18,8,0,5.055555555555555,108,4,[0. 0. 0. ... 0. 0. 0.]
5764,0,24,9,0,4.791666666666667,138,7,[0. 0. 0. ... 0. 0. 0.]
977,0,16,0,2,7.1875,130,14,[0. 0. 0. ... 0. 0. 0.]
3081,0,26,17,0,4.115384615384615,132,2,[0. 0. 0. ... 0. 0. 0.]
2056,0,21,9,1,5.761904761904762,141,9,[0. 0. 0. ... 0. 0. 0.]
665,0,20,8,1,4.95,118,6,[0. 0. 0. ... 0. 0. 0.]
3833,1,20,5,0,5.75,134,11,[0. 0. 0. ... 0. 0. 0.]
5031,1,18,10,0,5.333333333333333,114,10,[0. 0. 0. ... 0. 0. 0.]
2674,0,18,11,0,4.666666666666667,101,4,[0. 0. 0. ... 0. 0. 0.]
7410,1,8,3,1,7.625,68,7,[0. 0. 0. ... 0. 0. 0.]
5821,1,21,10,0,4.476190476190476,114,5,[0. 0. 0. ... 0. 0. 0.]
5326,0,18,7,0,5.055555555555555,108,3,[0. 0. 0. ... 0. 0. 0.]
7455,0,22,10,0,4.636363636363637,123,2,[0. 0. 0. ... 0. 0. 0.]
2768,1,11,1,1,8.909090909090908,108,9,[0. 0. 0. ... 0. 0. 0.]
4903,0,13,1,2,7.6923076923076925,113,11,[0. 0. 0. ... 0. 0. 0.]
6678,0,4,1,0,6.0,27,4,[0. 0. 0. ... 0. 0. 0.]
2550,0,17,6,1,7.117647058823529,137,11,[0. 0. 0. ... 0. 0. 0.]
7341,1,13,1,1,6.769230769230769,100,9,[0. 0. 0. ... 0. 0. 0.]
6913,1,17,7,0,4.0588235294117645,85,1,[0. 0. 0. ... 0. 0. 0.]
3279,0,14,6,0,4.071428571428571,70,3,[0. 0. 0. ... 0. 0. 0.]
1862,0,12,3,1,7.333333333333333,99,13,[0. 0. 0. ... 0. 0. 0.]
4813,1,17,9,0,5.352941176470588,107,7,[0. 0. 0. ... 0. 0. 0.]
5907,1,14,8,1,5.571428571428571,91,5,[0. 0. 0. ... 0. 0. 0.]
1567,1,13,6,0,3.3846153846153846,56,0,[0. 0. 0. ... 0. 0. 0.]
4300,0,25,12,0,4.36,133,7,[0. 0. 0. ... 0. 0. 0.]
7242,1,15,3,1,5.666666666666667,99,6,[0. 0. 0. ... 0. 0. 0.]
5317,1,18,7,1,6.611111111111111,136,10,[0. 0. 0. ... 0. 0. 0.]
5088,1,10,3,1,7.2,81,8,[0. 0. 0. ... 0. 0. 0.]
1949,0,12,4,1,4.75,68,5,[0. 0. 0. ... 0. 0. 0.]
5208,0,11,4,1,6.727272727272728,84,7,[0. 0. 0. ... 0. 0. 0.]
6468,0,15,7,0,3.8666666666666663,72,3,[0. 0. 0. ... 0. 0. 0.]
4481,1,15,1,2,8.466666666666667,143,14,[0. 0. 0. ... 0. 0. 0.]
5856,0,13,7,1,5.461538461538462,83,9,[0. 0. 0. ... 0. 0. 0.]
769,0,17,6,0,4.352941176470588,91,3,[0. 0. 0. ... 0. 0. 0.]
2752,1,19,5,1,6.157894736842105,135,9,[0. 0. 0. ... 0. 0. 0.]
400,0,13,2,1,6.846153846153846,101,8,[0. 0. 0. ... 0. 0. 0.]
881,0,6,1,0,5.0,35,2,[0. 0. 0. ... 0. 0. 0.]
6925,1,12,3,2,8.416666666666666,112,12,[0. 0. 0. ... 0. 0. 0.]
602,1,8,0,1,9.5,83,6,[0. 0. 0. ... 0. 0. 0.]
2667,0,13,1,1,6.6923076923076925,99,13,[0. 0. 0. ... 0. 0. 0.]
2122,0,10,4,0,4.0,49,2,[0. 0. 0. ... 0. 0. 0.]
1176,1,13,2,2,7.538461538461538,110,10,[0. 0. 0. ... 0. 0. 0.]
1207,1,17,6,0,5.0588235294117645,102,4,[0. 0. 0. ... 0. 0. 0.]
3710,0,20,11,0,5.0,120,5,[0. 0. 0. ... 0. 0. 0.]
447,0,12,5,1,7.416666666666667,100,7,[0. 0. 0. ... 0. 0. 0.]
1811,0,12,6,0,5.666666666666667,79,2,[0. 0. 0. ... 0. 0. 0.]
6251,0,17,4,1,7.0,135,14,[0. 0. 0. ... 0. 0. 0.]
3704,0,16,9,0,4.125,81,16,[0. 0. 0. ... 0. 0. 0.]
854,0,17,5,0,5.352941176470588,108,8,[0. 0. 0. ... 0. 0. 0.]
1367,1,8,2,1,7.25,65,7,[0. 0. 0. ... 0. 0. 0.]
4919,0,13,9,0,4.076923076923077,65,1,[0. 0. 0. ... 0. 0. 0.]
4298,0,15,5,0,4.266666666666667,78,2,[0. 0. 0. ... 0. 0. 0.]
2782,1,8,1,1,8.75,77,6,[0. 0. 0. ... 0. 0. 0.]
5418,0,16,8,0,4.375,85,1,[0. 0. 0. ... 0. 0. 0.]
2199,1,14,4,1,5.642857142857143,92,7,[0. 0. 0. ... 0. 0. 0.]
2375,1,26,9,0,4.5,142,5,[0. 0. 0. ... 0. 0. 0.]
1473,0,3,0,0,6.333333333333333,21,0,[0. 0. 0. ... 0. 0. 0.]
4475,1,19,6,1,5.631578947368421,126,9,[0. 0. 0. ... 0. 0. 0.]
317,1,16,4,0,5.1875,98,11,[0. 0. 0. ... 0. 0. 0.]
708,0,22,7,1,5.227272727272728,136,10,[0. 0. 0. ... 0. 0. 0.]
5164,0,10,4,0,5.1,60,1,[0. 0. 0. ... 0. 0. 0.]
6536,0,6,1,0,6.0,41,8,[0. 0. 0. ... 0. 0. 0.]
2132,1,22,9,0,5.5,142,6,[0. 0. 0. ... 0. 0. 0.]
169,1,7,3,1,7.857142857142857,62,5,[0. 0. 0. ... 0. 0. 0.]
3192,1,23,10,0,4.434782608695652,124,6,[0. 0. 0. ... 0. 0. 0.]
4312,1,22,9,0,5.318181818181818,138,6,[0. 0. 0. ... 0. 0. 0.]
851,0,13,5,1,5.6923076923076925,86,6,[0. 0. 0. ... 0. 0. 0.]
458,1,15,1,2,7.533333333333333,127,14,[0. 0. 0. ... 0. 0. 0.]
6972,1,12,2,1,7.166666666666667,97,6,[0. 0. 0. ... 0. 0. 0.]
1097,0,10,2,1,7.3,82,8,[0. 0. 0. ... 0. 0. 0.]
173,1,20,5,2,5.95,138,17,[0. 0. 0. ... 0. 0. 0.]
3328,1,20,4,0,5.4,127,5,[0. 0. 0. ... 0. 0. 0.]
2681,0,16,3,1,6.8125,124,15,[0. 0. 0. ... 0. 0. 0.]
3234,0,22,9,0,5.318181818181818,138,3,[0. 0. 0. ... 0. 0. 0.]
2067,0,6,0,0,4.833333333333333,34,0,[0. 0. 0. ... 0. 0. 0.]
6235,0,10,7,0,4.1,50,4,[0. 0. 0. ... 0. 0. 0.]
1757,1,14,0,1,5.5,90,11,[0. 0. 0. ... 0. 0. 0.]
4012,0,21,11,0,4.380952380952381,112,2,[0. 0. 0. ... 0. 0. 0.]
4100,0,19,5,1,5.947368421052632,131,11,[0. 0. 0. ... 0. 0. 0.]
7156,0,7,3,0,3.571428571428572,31,1,[0. 0. 0. ... 0. 0. 0.]
3563,1,12,0,1,8.0,107,8,[0. 0. 0. ... 0. 0. 0.]
4308,0,17,6,0,5.352941176470588,107,3,[0. 0. 0. ... 0. 0. 0.]
2490,0,23,15,0,4.826086956521739,133,3,[0. 0. 0. ... 0. 0. 0.]
1093,0,24,8,0,4.791666666666667,138,7,[0. 0. 0. ... 0. 0. 0.]
7018,1,19,5,1,6.421052631578948,140,9,[0. 0. 0. ... 0. 0. 0.]
7190,0,14,7,0,4.857142857142857,81,11,[0. 0. 0. ... 0. 0. 0.]
1690,0,21,5,1,5.571428571428571,137,7,[0. 0. 0. ... 0. 0. 0.]
2626,0,4,1,1,13.0,55,6,[0. 0. 0. ... 0. 0. 0.]
519,0,6,4,0,4.833333333333333,34,1,[0. 0. 0. ... 0. 0. 0.]
677,0,14,3,1,9.071428571428571,140,14,[0. 0. 0. ... 0. 0. 0.]
1904,0,17,6,1,5.235294117647059,105,12,[0. 0. 0. ... 0. 0. 0.]
6965,0,4,0,0,6.5,29,3,[0. 0. 0. ... 0. 0. 0.]
4043,1,16,3,2,7.6875,138,10,[0. 0. 0. ... 0. 0. 0.]
2148,0,23,7,0,5.043478260869565,138,3,[0. 0. 0. ... 0. 0. 0.]
4856,0,20,7,1,6.0,139,11,[0. 0. 0. ... 0. 0. 0.]
2389,0,11,1,1,6.636363636363637,83,5,[0. 0. 0. ... 0. 0. 0.]
2979,0,18,4,1,6.777777777777778,139,9,[0. 0. 0. ... 0. 0. 0.]
6742,0,4,1,0,7.5,33,2,[0. 0. 0. ... 0. 0. 0.]
3364,1,9,2,1,7.666666666666667,77,6,[0. 0. 0. ... 0. 0. 0.]
1403,1,11,5,1,6.454545454545454,81,6,[0. 0. 0. ... 0. 0. 0.]
2931,1,13,2,1,7.846153846153846,114,8,[0. 0. 0. ... 0. 0. 0.]
7298,1,17,6,2,7.117647058823529,137,14,[0. 0. 0. ... 0. 0. 0.]
2763,0,17,7,2,7.176470588235294,138,15,[0. 0. 0. ... 0. 0. 0.]
3752,0,20,4,1,5.8,135,13,[0. 0. 0. ... 0. 0. 0.]
3564,1,24,11,0,4.791666666666667,138,3,[0. 0. 0. ... 0. 0. 0.]
3411,1,15,4,1,6.2,107,5,[0. 0. 0. ... 0. 0. 0.]
2619,0,18,6,0,6.777777777777778,140,9,[0. 0. 0. ... 0. 0. 0.]
4576,1,20,5,0,4.85,116,3,[0. 0. 0. ... 0. 0. 0.]
7400,0,11,4,0,4.363636363636363,58,4,[0. 0. 0. ... 0. 0. 0.]
254,0,20,5,0,5.95,138,3,[0. 0. 0. ... 0. 0. 0.]
3453,0,6,0,0,5.166666666666667,36,2,[0. 0. 0. ... 0. 0. 0.]
5363,0,11,3,0,6.0,76,4,[0. 0. 0. ... 0. 0. 0.]
4907,1,22,6,1,5.545454545454546,143,12,[0. 0. 0. ... 0. 0. 0.]
1015,1,6,2,0,6.0,41,2,[0. 0. 0. ... 0. 0. 0.]
6645,0,12,6,0,5.333333333333333,76,2,[0. 0. 0. ... 0. 0. 0.]
4199,0,21,4,0,5.476190476190476,136,7,[0. 0. 0. ... 0. 0. 0.]
1372,1,11,2,1,6.545454545454546,82,8,[0. 0. 0. ... 0. 0. 0.]
3952,0,16,2,1,7.4375,134,9,[0. 0. 0. ... 0. 0. 0.]
4646,0,20,5,1,6.0,139,6,[0. 0. 0. ... 0. 0. 0.]
1828,1,11,3,1,5.181818181818182,67,6,[0. 0. 0. ... 0. 0. 0.]
2211,0,19,7,0,5.578947368421052,124,6,[0. 0. 0. ... 0. 0. 0.]
2761,1,20,6,1,6.0,139,6,[0. 0. 0. ... 0. 0. 0.]
6431,1,18,4,1,6.777777777777778,140,15,[0. 0. 0. ... 0. 0. 0.]
3232,0,20,8,0,5.4,127,0,[0. 0. 0. ... 0. 0. 0.]
1067,0,15,6,0,4.266666666666667,78,2,[0. 0. 0. ... 0. 0. 0.]
1125,0,8,2,1,8.125,73,7,[0. 0. 0. ... 0. 0. 0.]
7313,1,7,3,0,4.285714285714286,36,1,[0. 0. 0. ... 0. 0. 0.]
6666,0,13,7,0,3.1538461538461537,53,4,[0. 0. 0. ... 0. 0. 0.]
5469,0,13,0,2,8.384615384615385,121,14,[0. 0. 0. ... 0. 0. 0.]
3381,1,18,5,1,6.111111111111111,127,6,[0. 0. 0. ... 0. 0. 0.]
2881,1,11,5,0,4.363636363636363,58,2,[0. 0. 0. ... 0. 0. 0.]
6817,1,25,11,0,4.44,135,6,[0. 0. 0. ... 0. 0. 0.]
5259,1,11,3,1,6.818181818181818,85,5,[0. 0. 0. ... 0. 0. 0.]
7510,1,18,3,1,6.777777777777778,139,13,[0. 0. 0. ... 0. 0. 0.]
6957,0,4,0,0,5.0,23,4,[0. 0. 0. ... 0. 0. 0.]
5891,1,14,8,1,5.571428571428571,91,5,[0. 0. 0. ... 0. 0. 0.]
6178,0,10,3,0,3.4,43,3,[0. 0. 0. ... 0. 0. 0.]
2818,1,15,3,1,8.0,134,13,[0. 0. 0. ... 0. 0. 0.]
3904,0,6,1,0,5.666666666666667,39,0,[0.         0.         0.         ... 0.49293704 0.         0.        ]
6249,0,27,16,0,3.888888888888889,131,5,[0. 0. 0. ... 0. 0. 0.]
3424,0,13,7,1,4.615384615384615,72,5,[0. 0. 0. ... 0. 0. 0.]
5776,0,23,6,0,5.0,137,1,[0. 0. 0. ... 0. 0. 0.]
3963,1,15,5,1,5.733333333333333,100,7,[0. 0. 0. ... 0. 0. 0.]
7409,1,18,3,0,6.388888888888889,132,1,[0. 0. 0. ... 0. 0. 0.]
6057,1,11,1,0,6.181818181818182,78,2,[0. 0. 0. ... 0. 0. 0.]
7435,1,23,12,0,4.782608695652174,133,6,[0. 0. 0. ... 0. 0. 0.]
5461,1,10,1,1,7.6,85,6,[0. 0. 0. ... 0. 0. 0.]
394,1,9,1,1,8.11111111111111,81,5,[0. 0. 0. ... 0. 0. 0.]
6247,1,14,1,1,7.357142857142857,116,8,[0. 0. 0. ... 0. 0. 0.]
101,0,20,8,0,6.0,139,1,[0. 0. 0. ... 0. 0. 0.]
2209,0,12,2,1,6.166666666666667,85,7,[0. 0. 0. ... 0. 0. 0.]
3403,0,18,7,0,4.555555555555555,99,7,[0. 0. 0. ... 0. 0. 0.]
1823,0,17,7,0,4.647058823529412,95,1,[0. 0. 0. ... 0. 0. 0.]
1030,0,12,0,1,7.333333333333333,99,5,[0. 0. 0. ... 0. 0. 0.]
4486,1,19,6,1,5.631578947368421,126,9,[0. 0. 0. ... 0. 0. 0.]
4804,1,24,11,0,4.708333333333333,136,6,[0. 0. 0. ... 0. 0. 0.]
991,1,4,0,0,5.5,25,1,[0. 0. 0. ... 0. 0. 0.]
3008,1,5,1,0,4.2,25,4,[0. 0. 0. ... 0. 0. 0.]
4438,1,20,10,0,4.55,110,3,[0. 0. 0. ... 0. 0. 0.]
6343,1,18,6,1,6.611111111111111,136,9,[0. 0. 0. ... 0. 0. 0.]
3823,0,11,3,1,6.181818181818182,78,7,[0. 0. 0. ... 0. 0. 0.]
3766,0,15,8,0,4.266666666666667,78,3,[0. 0. 0. ... 0. 0. 0.]
4106,1,12,2,0,7.5,101,6,[0. 0. 0. ... 0. 0. 0.]
803,0,9,4,0,4.777777777777778,51,2,[0. 0. 0. ... 0. 0. 0.]
1475,1,18,6,0,4.611111111111111,100,2,[0. 0. 0. ... 0. 0. 0.]
2886,0,18,9,0,3.388888888888889,78,2,[0. 0. 0. ... 0. 0. 0.]
1261,1,19,4,1,6.2105263157894735,136,10,[0. 0. 0. ... 0. 0. 0.]
2512,0,18,8,0,4.777777777777778,103,0,[0. 0. 0. ... 0. 0. 0.]
3536,0,15,2,1,6.266666666666667,108,9,[0. 0. 0. ... 0. 0. 0.]
7290,0,9,3,0,4.777777777777778,51,1,[0. 0. 0. ... 0. 0. 0.]
560,0,10,6,0,3.5,44,1,[0. 0. 0. ... 0. 0. 0.]
696,0,21,12,1,4.809523809523809,121,5,[0. 0. 0. ... 0. 0. 0.]
3080,0,8,2,0,5.875,54,3,[0. 0. 0. ... 0. 0. 0.]
2858,1,9,2,1,7.666666666666667,77,14,[0. 0. 0. ... 0. 0. 0.]
2269,1,21,10,1,5.523809523809524,136,10,[0. 0. 0. ... 0. 0. 0.]
1070,1,11,1,1,7.0,87,6,[0. 0. 0. ... 0. 0. 0.]
2954,0,18,5,1,6.444444444444445,133,10,[0. 0. 0. ... 0. 0. 0.]
6172,1,15,7,1,5.0,89,5,[0. 0. 0. ... 0. 0. 0.]
4912,0,8,3,1,6.875,62,7,[0. 0. 0. ... 0. 0. 0.]
1781,0,17,6,0,6.352941176470588,124,7,[0. 0. 0. ... 0. 0. 0.]
3226,0,20,10,2,5.9,137,14,[0. 0. 0. ... 0. 0. 0.]
5804,1,12,4,0,5.916666666666667,82,3,[0. 0. 0. ... 0. 0. 0.]
449,1,7,1,0,6.0,48,2,[0. 0. 0. ... 0. 0. 0.]
4803,0,28,12,0,3.928571428571429,137,6,[0. 0. 0. ... 0. 0. 0.]
2555,1,10,1,2,9.5,104,11,[0. 0. 0. ... 0. 0. 0.]
6375,1,18,3,2,6.722222222222222,138,13,[0. 0. 0. ... 0. 0. 0.]
53,1,10,1,1,8.6,95,6,[0. 0. 0. ... 0. 0. 0.]
878,0,5,2,0,4.4,26,1,[0. 0. 0. ... 0. 0. 0.]
5681,1,7,1,1,7.714285714285714,60,5,[0. 0. 0. ... 0. 0. 0.]
2001,0,19,8,2,6.157894736842105,135,13,[0. 0. 0. ... 0. 0. 0.]
2764,1,19,6,0,6.578947368421052,143,11,[0. 0. 0. ... 0. 0. 0.]
2825,0,23,11,0,4.869565217391305,134,0,[0. 0. 0. ... 0. 0. 0.]
2266,1,9,1,0,5.666666666666667,59,2,[0. 0. 0. ... 0. 0. 0.]
5172,1,24,9,0,4.791666666666667,138,4,[0. 0. 0. ... 0. 0. 0.]
4018,0,17,3,0,6.411764705882353,125,6,[0. 0. 0. ... 0. 0. 0.]
6609,1,8,1,1,9.75,85,8,[0. 0. 0. ... 0. 0. 0.]
5501,0,16,2,1,6.8125,124,7,[0. 0. 0. ... 0. 0. 0.]
6170,0,13,6,1,6.230769230769231,93,15,[0. 0. 0. ... 0. 0. 0.]
2749,1,19,5,1,6.157894736842105,135,9,[0. 0. 0. ... 0. 0. 0.]
3800,1,6,0,1,7.666666666666667,51,5,[0. 0. 0. ... 0. 0. 0.]
967,0,18,0,2,6.777777777777778,139,14,[0. 0. 0. ... 0. 0. 0.]
2400,1,12,2,1,7.0,95,7,[0. 0. 0. ... 0. 0. 0.]
2128,1,23,5,0,4.608695652173913,132,8,[0. 0. 0. ... 0. 0. 0.]
952,0,18,0,2,6.777777777777778,139,12,[0. 0. 0. ... 0. 0. 0.]
2918,0,23,11,0,5.086956521739131,139,7,[0. 0. 0. ... 0. 0. 0.]
4329,1,14,3,1,7.714285714285714,122,10,[0. 0. 0. ... 0. 0. 0.]
7492,0,26,13,0,3.692307692307693,121,7,[0. 0. 0. ... 0. 0. 0.]
2926,0,6,2,1,8.333333333333334,55,6,[0. 0. 0. ... 0. 0. 0.]
1269,0,6,3,0,5.666666666666667,39,3,[0. 0. 0. ... 0. 0. 0.]
3731,0,7,5,0,4.142857142857143,35,1,[0. 0. 0. ... 0. 0. 0.]
5707,1,18,7,1,6.611111111111111,136,13,[0. 0. 0. ... 0. 0. 0.]
4702,1,12,3,1,6.583333333333333,90,8,[0. 0. 0. ... 0. 0. 0.]
6437,1,9,1,1,8.11111111111111,81,7,[0. 0. 0. ... 0. 0. 0.]
3384,1,14,4,1,6.571428571428571,105,6,[0. 0. 0. ... 0. 0. 0.]
5429,1,20,3,1,6.0,139,12,[0. 0. 0. ... 0. 0. 0.]
5233,0,26,11,0,4.346153846153846,138,2,[0. 0. 0. ... 0. 0. 0.]
2545,0,20,8,1,6.0,139,5,[0. 0. 0. ... 0. 0. 0.]
1344,1,10,4,0,5.7,66,3,[0. 0. 0. ... 0. 0. 0.]
5875,0,11,4,0,6.454545454545454,81,7,[0. 0. 0. ... 0. 0. 0.]
1625,0,12,3,1,6.0,83,5,[0. 0. 0. ... 0. 0. 0.]
6921,0,13,5,0,5.769230769230769,87,4,[0. 0. 0. ... 0. 0. 0.]
7460,1,21,7,0,6.0,146,3,[0. 0. 0. ... 0. 0. 0.]
6005,1,30,17,0,3.6666666666666665,139,8,[0. 0. 0. ... 0. 0. 0.]
1345,1,5,0,1,10.4,56,7,[0. 0. 0. ... 0. 0. 0.]
1797,0,20,8,0,5.6,131,5,[0. 0. 0. ... 0. 0. 0.]
6394,1,16,2,2,6.6875,122,10,[0. 0. 0. ... 0. 0. 0.]
7019,1,20,7,1,5.75,134,7,[0. 0. 0. ... 0. 0. 0.]
1352,0,19,8,0,5.105263157894737,115,3,[0. 0. 0. ... 0. 0. 0.]
5833,1,13,4,1,6.384615384615385,95,10,[0. 0. 0. ... 0. 0. 0.]
3088,0,19,7,0,5.2105263157894735,117,14,[0. 0. 0. ... 0. 0. 0.]
1571,0,12,2,1,7.25,98,6,[0. 0. 0. ... 0. 0. 0.]
4926,0,6,1,0,4.5,32,1,[0. 0. 0. ... 0. 0. 0.]
1158,1,19,4,1,6.421052631578948,140,7,[0. 0. 0. ... 0. 0. 0.]
2827,1,15,3,1,5.466666666666667,96,7,[0. 0. 0. ... 0. 0. 0.]
4824,1,15,2,1,6.666666666666667,115,11,[0. 0. 0. ... 0. 0. 0.]
2361,1,12,2,1,7.75,104,5,[0. 0. 0. ... 0. 0. 0.]
1323,1,13,6,0,4.769230769230769,74,6,[0. 0. 0. ... 0. 0. 0.]
1223,1,9,2,1,7.444444444444445,76,7,[0. 0. 0. ... 0. 0. 0.]
2031,0,22,9,1,5.0,131,8,[0. 0. 0. ... 0. 0. 0.]
6803,1,23,8,1,5.086956521739131,139,8,[0. 0. 0. ... 0. 0. 0.]
3914,0,20,0,2,6.0,139,12,[0. 0. 0. ... 0. 0. 0.]
1932,0,5,2,1,7.6,42,5,[0. 0. 0. ... 0. 0. 0.]
4223,1,9,3,1,7.777777777777778,78,7,[0. 0. 0. ... 0. 0. 0.]
2188,1,11,3,1,6.636363636363637,83,6,[0. 0. 0. ... 0. 0. 0.]
4961,0,15,7,0,6.0,104,8,[0. 0. 0. ... 0. 0. 0.]
5525,1,17,4,1,6.764705882352941,131,8,[0. 0. 0. ... 0. 0. 0.]
414,1,7,0,1,8.285714285714286,64,5,[0. 0. 0. ... 0. 0. 0.]
6317,1,18,1,1,6.777777777777778,139,12,[0. 0. 0. ... 0. 0. 0.]
4398,1,8,2,1,8.25,73,5,[0. 0. 0. ... 0. 0. 0.]
5105,1,15,5,2,7.933333333333334,133,18,[0. 0. 0. ... 0. 0. 0.]
6423,1,19,4,1,6.2105263157894735,136,12,[0. 0. 0. ... 0. 0. 0.]
5805,1,13,5,0,4.769230769230769,75,6,[0. 0. 0. ... 0. 0. 0.]
1547,0,12,2,1,7.583333333333333,102,9,[0. 0. 0. ... 0. 0. 0.]
153,1,10,2,1,7.7,87,10,[0. 0. 0. ... 0. 0. 0.]
4030,1,19,5,1,5.526315789473684,123,7,[0. 0. 0. ... 0. 0. 0.]
4797,0,24,11,0,4.75,137,8,[0. 0. 0. ... 0. 0. 0.]
